name,exec_id,compiled,tested,mvn_test_time,xml_time,tests,suites,failures
melin_super-diamond,0818134515,SUCCESS,FAILURE,1.343,0.196,4,1,4
BatooOrg_BatooJPA,0822082044,SUCCESS,SUCCESS,2.173,0,0,0,0
BatooOrg_BatooJPA,0820095722,SUCCESS,SUCCESS,2.174,0,0,0,0
BatooOrg_BatooJPA,0818134515,SUCCESS,SUCCESS,2.069,0,0,0,0
jsonld-java_jsonld-java,0820095722,SUCCESS,SUCCESS,23.326,19.963,553,15,0
jsonld-java_jsonld-java,0818134515,SUCCESS,SUCCESS,47.398,44.111000000000004,553,15,0
jsonld-java_jsonld-java,0816180012,SUCCESS,SUCCESS,31.99,28.773999999999997,553,15,0
Aconex_scrutineer,0822082044,SUCCESS,SUCCESS,10.9,3.4539999999999997,113,22,0
Aconex_scrutineer,0820095722,SUCCESS,SUCCESS,10.84,3.3309999999999995,113,22,0
Aconex_scrutineer,0818134515,SUCCESS,SUCCESS,10.849,3.635,113,22,0
spring-cloud_spring-cloud-zookeeper,0822082044,SUCCESS,FAILURE,115,106.98500000000001,66,25,1
spring-cloud_spring-cloud-zookeeper,0820095722,SUCCESS,FAILURE,115,106.636,66,25,1
spring-cloud_spring-cloud-zookeeper,0818134515,SUCCESS,FAILURE,114,105.95100000000002,66,25,1
Ardesco_Selenium-Maven-Template,0822082044,SUCCESS,SUCCESS,2.175,0,0,0,0
Ardesco_Selenium-Maven-Template,0820095722,SUCCESS,SUCCESS,2.209,0,0,0,0
Ardesco_Selenium-Maven-Template,0818134515,SUCCESS,SUCCESS,2.241,0,0,0,0
ddf_Minim,0829090641,SUCCESS,SUCCESS,2.951,0,0,0,0
ddf_Minim,0829191149,SUCCESS,SUCCESS,2.915,0,0,0,0
ddf_Minim,0830044330,SUCCESS,SUCCESS,2.944,0,0,0,0
atomashpolskiy_bt,0829090641,SUCCESS,SUCCESS,7.195,1.7629999999999997,275,38,0
atomashpolskiy_bt,0829191149,SUCCESS,SUCCESS,7.041,1.7689999999999995,275,38,0
atomashpolskiy_bt,0830044330,SUCCESS,SUCCESS,6.834,1.6799999999999993,275,38,0
tumblr_jumblr,0822082044,SUCCESS,SUCCESS,1.54,0.32200000000000006,103,15,0
tumblr_jumblr,0820095722,SUCCESS,SUCCESS,1.535,0.31400000000000006,103,15,0
tumblr_jumblr,0818134515,SUCCESS,SUCCESS,1.534,0.35300000000000004,103,15,0
khoubyari_spring-boot-rest-example,0822082044,SUCCESS,SUCCESS,8.787,0.335,2,1,0
khoubyari_spring-boot-rest-example,0820095722,SUCCESS,SUCCESS,8.582,0.383,2,1,0
khoubyari_spring-boot-rest-example,0818134515,SUCCESS,SUCCESS,8.862,0.376,2,1,0
allwefantasy_ServiceFramework,0822082044,FAILURE,FAILURE,0.453,0,0,0,0
allwefantasy_ServiceFramework,0820095722,FAILURE,FAILURE,0.496,0,0,0,0
allwefantasy_ServiceFramework,0818134515,FAILURE,FAILURE,0.448,0,0,0,0
medcl_elasticsearch-analysis-ik,0822082044,SUCCESS,SUCCESS,1.347,0,0,0,0
medcl_elasticsearch-analysis-ik,0820095722,SUCCESS,SUCCESS,1.521,0,0,0,0
medcl_elasticsearch-analysis-ik,0818134515,SUCCESS,SUCCESS,1.387,0,0,0,0
venusdrogon_feilong-core,0829090641,?,?,0,0,0,0,0
venusdrogon_feilong-core,0829191149,?,?,0,0,0,0,0
venusdrogon_feilong-core,0830044330,?,?,0,0,0,0,0
AnujaK_restfiddle,0822082044,SUCCESS,SUCCESS,1.736,0,0,0,0
AnujaK_restfiddle,0820095722,SUCCESS,SUCCESS,1.818,0,0,0,0
AnujaK_restfiddle,0818134515,SUCCESS,SUCCESS,1.727,0,0,0,0
tabulapdf_tabula-java,0822082044,SUCCESS,SUCCESS,144,142.57300000000004,186,15,0
tabulapdf_tabula-java,0820095722,SUCCESS,SUCCESS,143,141.47299999999998,186,15,0
tabulapdf_tabula-java,0818134515,SUCCESS,SUCCESS,139,137.92,186,15,0
hantsy_angularjs-springmvc-sample-boot,0822082044,SUCCESS,SUCCESS,42.678,5.037999999999999,32,11,0
hantsy_angularjs-springmvc-sample-boot,0820095722,SUCCESS,SUCCESS,42.354,5.449999999999999,32,11,0
hantsy_angularjs-springmvc-sample-boot,0818134515,SUCCESS,SUCCESS,42.447,5.223999999999999,32,11,0
jmeter-maven-plugin_jmeter-maven-plugin,0822082044,SUCCESS,SUCCESS,5.603,0.805,83,10,0
jmeter-maven-plugin_jmeter-maven-plugin,0820095722,SUCCESS,SUCCESS,5.581,0.805,83,10,0
jmeter-maven-plugin_jmeter-maven-plugin,0818134515,SUCCESS,SUCCESS,5.411,0.85,83,10,0
analytically_innerbuilder,0822082044,FAILURE,FAILURE,1.206,0,0,0,0
analytically_innerbuilder,0820095722,FAILURE,FAILURE,1.292,0,0,0,0
analytically_innerbuilder,0818134515,FAILURE,FAILURE,1.144,0,0,0,0
thelinmichael_spotify-web-api-java,0822082044,SUCCESS,SUCCESS,2.313,0.7960000000000002,115,31,0
thelinmichael_spotify-web-api-java,0820095722,SUCCESS,SUCCESS,2.302,0.7870000000000001,115,31,0
thelinmichael_spotify-web-api-java,0818134515,SUCCESS,SUCCESS,2.305,0.7810000000000001,115,31,0
sendgrid_sendgrid-java,0822082044,SUCCESS,FAILURE,4.265,1.4509999999999998,242,3,231
sendgrid_sendgrid-java,0820095722,SUCCESS,FAILURE,4.259,1.469,242,3,231
sendgrid_sendgrid-java,0818134515,SUCCESS,FAILURE,4.308,1.4449999999999998,242,3,231
codecentric_spring-boot-admin,0814233256,FAILURE,FAILURE,46.826,30.942000000000004,162,47,0
codecentric_spring-boot-admin,0831113146,FAILURE,FAILURE,12.452,1.96,36,7,0
codecentric_spring-boot-admin,0816180012,FAILURE,FAILURE,45.646,31.387999999999995,162,47,0
codenvy_codenvy,0829090641,FAILURE,FAILURE,72,2.808,35,8,0
codenvy_codenvy,0829191149,FAILURE,FAILURE,66,2.8259999999999996,35,8,0
codenvy_codenvy,0830044330,FAILURE,FAILURE,74,2.8099999999999996,35,8,0
spring-cloud_spring-cloud-sleuth,0822082044,SUCCESS,FAILURE,342,63.70200000000002,418,106,12
spring-cloud_spring-cloud-sleuth,0820095722,SUCCESS,FAILURE,339,62.26299999999998,418,106,12
spring-cloud_spring-cloud-sleuth,0818134515,SUCCESS,FAILURE,341,62.81100000000001,418,106,12
apache_beam,0822082044,SUCCESS,?,0,51.38199999999998,4073,320,0
apache_beam,0820095722,SUCCESS,?,0,53.094000000000044,4073,320,0
apache_beam,0818134515,SUCCESS,?,0,55.362000000000016,4073,320,0
cloudera_kitten,0822082044,FAILURE,FAILURE,8.188,0.33799999999999997,5,2,0
cloudera_kitten,0820095722,FAILURE,FAILURE,8.435,0.319,5,2,0
cloudera_kitten,0818134515,FAILURE,FAILURE,8.464,0.365,5,2,0
pentaho_pentaho-reporting,0822082044,?,?,0,0,0,0,0
pentaho_pentaho-reporting,0820095722,?,?,0,0,0,0,0
pentaho_pentaho-reporting,0818134515,?,?,0,0,0,0,0
mpatric_mp3agic,0822082044,SUCCESS,SUCCESS,1.904,0.167,353,24,0
mpatric_mp3agic,0820095722,SUCCESS,SUCCESS,1.902,0.17600000000000002,353,24,0
mpatric_mp3agic,0818134515,SUCCESS,SUCCESS,1.949,0.17500000000000002,353,24,0
skavanagh_KeyBox,0822082044,SUCCESS,SUCCESS,0.896,0,0,0,0
skavanagh_KeyBox,0820095722,SUCCESS,SUCCESS,0.878,0,0,0,0
skavanagh_KeyBox,0818134515,SUCCESS,SUCCESS,0.891,0,0,0,0
lintool_warcbase,0822082044,SUCCESS,SUCCESS,32.501,16.796,42,23,0
lintool_warcbase,0820095722,SUCCESS,SUCCESS,31.886,15.982999999999999,42,23,0
lintool_warcbase,0818134515,SUCCESS,SUCCESS,32.898,16.62,42,23,0
scobal_seyren,0822082044,SUCCESS,SUCCESS,6.591,3.8,106,17,0
scobal_seyren,0820095722,SUCCESS,SUCCESS,5.329,2.675,106,17,0
scobal_seyren,0818134515,SUCCESS,SUCCESS,6.581,3.835,106,17,0
jooby-project_jooby,0822082044,SUCCESS,FAILURE,249,189.7679999999999,2180,327,30
jooby-project_jooby,0820095722,SUCCESS,FAILURE,252,192.62100000000015,2180,327,30
jooby-project_jooby,0818134515,SUCCESS,FAILURE,250,191.20199999999988,2180,327,30
dcm4che_dcm4che,0822082044,FAILURE,FAILURE,17.735,5.027,289,45,0
dcm4che_dcm4che,0820095722,FAILURE,FAILURE,17.959,5.039,289,45,0
dcm4che_dcm4che,0818134515,FAILURE,FAILURE,18.09,5.045999999999999,289,45,0
pentaho_pentaho-kettle,0829090641,?,?,0,0,0,0,0
pentaho_pentaho-kettle,0829191149,?,?,0,0,0,0,0
pentaho_pentaho-kettle,0830044330,?,?,0,0,0,0,0
rgladwell_m2e-android,0822082044,?,?,0,0,0,0,0
rgladwell_m2e-android,0820095722,?,?,0,0,0,0,0
rgladwell_m2e-android,0818134515,?,?,0,0,0,0,0
ServiceComb_ServiceComb-Java-Chassis,0829090641,SUCCESS,SUCCESS,61,41.451,919,274,0
ServiceComb_ServiceComb-Java-Chassis,0829191149,SUCCESS,SUCCESS,60,41.868999999999986,919,274,0
ServiceComb_ServiceComb-Java-Chassis,0830044330,SUCCESS,SUCCESS,62,38.983999999999995,919,274,0
eclipse-color-theme_eclipse-color-theme,0822082044,SUCCESS,SUCCESS,16.14,0,0,0,0
eclipse-color-theme_eclipse-color-theme,0820095722,SUCCESS,SUCCESS,25.021,0,0,0,0
eclipse-color-theme_eclipse-color-theme,0818134515,SUCCESS,SUCCESS,15.969,0,0,0,0
jbehave_jbehave-core,0822082044,?,?,0,0,0,0,0
jbehave_jbehave-core,0820095722,?,?,0,0,0,0,0
jbehave_jbehave-core,0818134515,?,?,0,0,0,0,0
wildfly-swarm-archive_ARCHIVE-wildfly-swarm,0822082044,FAILURE,FAILURE,138,79.98600000000005,152,100,85
wildfly-swarm-archive_ARCHIVE-wildfly-swarm,0820095722,FAILURE,FAILURE,139,80.733,152,100,85
wildfly-swarm-archive_ARCHIVE-wildfly-swarm,0818134515,FAILURE,FAILURE,143,85.212,152,100,85
siom79_japicmp,0822082044,FAILURE,FAILURE,8.927,4.515999999999999,245,30,0
siom79_japicmp,0820095722,FAILURE,FAILURE,8.856,4.410999999999999,245,30,0
siom79_japicmp,0818134515,FAILURE,FAILURE,8.916,4.502,245,30,0
twitter_hraven,0822082044,SUCCESS,SUCCESS,232,212.532,136,41,0
twitter_hraven,0820095722,SUCCESS,SUCCESS,231,212.075,136,41,0
twitter_hraven,0818134515,SUCCESS,SUCCESS,232,212.7500000000001,136,41,0
oci-pronghorn_GreenLightning,0822082044,FAILURE,FAILURE,6.643,0,0,0,0
oci-pronghorn_GreenLightning,0820095722,FAILURE,FAILURE,6.676,0,0,0,0
oci-pronghorn_GreenLightning,0818134515,FAILURE,FAILURE,6.572,0,0,0,0
leonchen83_redis-replicator,0829090641,SUCCESS,?,0,86.606,50,35,4
leonchen83_redis-replicator,0829191149,SUCCESS,?,0,85.56799999999998,50,35,4
leonchen83_redis-replicator,0830044330,SUCCESS,?,0,83.31200000000001,50,35,4
kite-sdk_kite,0822082044,SUCCESS,SUCCESS,1178,1124.6860000000001,2394,200,0
kite-sdk_kite,0820095722,SUCCESS,SUCCESS,1167,1117.7359999999994,2394,200,0
kite-sdk_kite,0816180012,SUCCESS,SUCCESS,1181,1126.705,2394,200,0
mongojack_mongojack,0822082044,SUCCESS,SUCCESS,16.042,12.817,714,21,0
mongojack_mongojack,0820095722,SUCCESS,SUCCESS,16.176,12.932000000000002,714,21,0
mongojack_mongojack,0818134515,SUCCESS,SUCCESS,16.404,13.123999999999999,714,21,0
spring-cloud-incubator_spring-cloud-kubernetes,0829090641,SUCCESS,SUCCESS,61,38.174,21,10,0
spring-cloud-incubator_spring-cloud-kubernetes,0829191149,SUCCESS,SUCCESS,62,38.498,21,10,0
spring-cloud-incubator_spring-cloud-kubernetes,0830044330,SUCCESS,SUCCESS,62,38.184,21,10,0
google_openrtb,0822082044,FAILURE,FAILURE,0.893,0,0,0,0
google_openrtb,0820095722,FAILURE,FAILURE,0.887,0,0,0,0
google_openrtb,0818134515,FAILURE,FAILURE,0.866,0,0,0,0
DigitalPebble_storm-crawler,0822082044,SUCCESS,SUCCESS,9.083,5.677,81,23,0
DigitalPebble_storm-crawler,0820095722,SUCCESS,SUCCESS,9.452,5.918,81,23,0
DigitalPebble_storm-crawler,0818134515,SUCCESS,SUCCESS,9.242,5.838000000000001,81,23,0
yegor256_xembly,0822082044,SUCCESS,SUCCESS,5.58,9.871,59,16,0
yegor256_xembly,0820095722,SUCCESS,SUCCESS,5.578,9.597999999999999,59,16,0
yegor256_xembly,0818134515,SUCCESS,SUCCESS,5.552,10.038999999999998,59,16,0
jenkinsci_mesos-plugin,0822082044,SUCCESS,SUCCESS,29.482,26.201,38,5,0
jenkinsci_mesos-plugin,0820095722,SUCCESS,SUCCESS,29.163,25.962,38,5,0
jenkinsci_mesos-plugin,0818134515,SUCCESS,SUCCESS,29.121,25.862000000000002,38,5,0
g00glen00b_ng-spring-boot,0822082044,SUCCESS,SUCCESS,0.948,0,0,0,0
g00glen00b_ng-spring-boot,0820095722,SUCCESS,SUCCESS,1.047,0,0,0,0
g00glen00b_ng-spring-boot,0818134515,SUCCESS,SUCCESS,0.965,0,0,0,0
mirkonasato_graphipedia,0822082044,SUCCESS,SUCCESS,0.743,0,0,0,0
mirkonasato_graphipedia,0820095722,SUCCESS,SUCCESS,0.758,0,0,0,0
mirkonasato_graphipedia,0818134515,SUCCESS,SUCCESS,0.774,0,0,0,0
zalando_zalenium,0822082044,SUCCESS,FAILURE,23.911,21.758,55,7,2
zalando_zalenium,0820095722,SUCCESS,FAILURE,24.306,22.017000000000003,55,7,2
zalando_zalenium,0818134515,SUCCESS,FAILURE,25.616,23.419,55,7,2
fizzed_rocker,0822082044,SUCCESS,SUCCESS,9.664,1.4919999999999995,155,16,0
fizzed_rocker,0820095722,SUCCESS,SUCCESS,9.939,1.5269999999999997,155,16,0
fizzed_rocker,0818134515,SUCCESS,SUCCESS,9.762,1.4709999999999996,155,16,0
Multiverse_Multiverse-Core,0822082044,SUCCESS,SUCCESS,157,15.23,11,6,0
Multiverse_Multiverse-Core,0820095722,SUCCESS,SUCCESS,30.756,15.688,11,6,0
Multiverse_Multiverse-Core,0818134515,SUCCESS,SUCCESS,44.421,14.908000000000001,11,6,0
youzan_bugCatcher,0829090641,SUCCESS,SUCCESS,1.051,0,0,0,0
youzan_bugCatcher,0829191149,SUCCESS,SUCCESS,1.057,0,0,0,0
youzan_bugCatcher,0830044330,SUCCESS,SUCCESS,1.046,0,0,0,0
recommenders_rival,0829090641,SUCCESS,SUCCESS,30.512,0.16000000000000003,35,11,0
recommenders_rival,0829191149,SUCCESS,SUCCESS,29.634,0.167,35,11,0
recommenders_rival,0830044330,SUCCESS,SUCCESS,30.108,0.16200000000000003,35,11,0
awslabs_dynamodb-transactions,0822082044,SUCCESS,SUCCESS,2.596,0.7390000000000001,64,5,0
awslabs_dynamodb-transactions,0820095722,SUCCESS,SUCCESS,2.551,0.74,64,5,0
awslabs_dynamodb-transactions,0818134515,SUCCESS,SUCCESS,2.449,0.76,64,5,0
nuxeo_nuxeo,0822082044,FAILURE,FAILURE,811,583.6949999999994,2612,483,25
nuxeo_nuxeo,0820095722,FAILURE,FAILURE,810,583.6799999999994,2612,483,25
nuxeo_nuxeo,0818134515,FAILURE,FAILURE,811,583.9629999999999,2612,483,25
Tesco_mewbase,0822082044,SUCCESS,SUCCESS,30.898,24.040999999999997,227,16,0
Tesco_mewbase,0820095722,SUCCESS,SUCCESS,30.769,24.071,227,16,0
Tesco_mewbase,0818134515,SUCCESS,SUCCESS,30.568,23.894000000000002,227,16,0
cescoffier_vertx-microservices-workshop,0829090641,FAILURE,FAILURE,1.694,0,0,0,0
cescoffier_vertx-microservices-workshop,0829191149,FAILURE,FAILURE,1.601,0,0,0,0
cescoffier_vertx-microservices-workshop,0830044330,FAILURE,FAILURE,1.611,0,0,0,0
agoncal_agoncal-book-javaee7,0822082044,FAILURE,FAILURE,13.665,1.1539999999999995,125,48,0
agoncal_agoncal-book-javaee7,0820095722,FAILURE,FAILURE,13.997,1.1059999999999999,125,48,0
agoncal_agoncal-book-javaee7,0818134515,FAILURE,FAILURE,13.76,1.1389999999999996,125,48,0
yahoo_storm-yarn,0822082044,SUCCESS,FAILURE,32.709,27.841,3,3,1
yahoo_storm-yarn,0820095722,SUCCESS,FAILURE,33.141,28.0,3,3,1
yahoo_storm-yarn,0818134515,SUCCESS,FAILURE,32.571,27.733,3,3,1
networknt_light-4j,0829090641,SUCCESS,SUCCESS,206,178.6479999999999,366,78,0
networknt_light-4j,0829191149,SUCCESS,SUCCESS,193,164.78599999999994,366,78,0
networknt_light-4j,0830044330,SUCCESS,SUCCESS,200,172.67100000000005,366,78,0
trautonen_coveralls-maven-plugin,0822082044,SUCCESS,SUCCESS,6.748,1.8860000000000001,196,41,0
trautonen_coveralls-maven-plugin,0820095722,SUCCESS,SUCCESS,7.41,2.3559999999999994,196,41,0
trautonen_coveralls-maven-plugin,0818134515,SUCCESS,SUCCESS,7.132,2.067999999999999,196,41,0
spring-projects_spring-mvc-showcase,0822082044,SUCCESS,SUCCESS,15.114,12.191,81,17,0
spring-projects_spring-mvc-showcase,0820095722,SUCCESS,SUCCESS,15.263,12.188,81,17,0
spring-projects_spring-mvc-showcase,0818134515,SUCCESS,SUCCESS,15.196,12.139000000000003,81,17,0
yahoo_egads,0822082044,SUCCESS,SUCCESS,6.797,3.132,21,1,0
yahoo_egads,0820095722,SUCCESS,SUCCESS,6.821,3.246,21,1,0
yahoo_egads,0818134515,SUCCESS,SUCCESS,6.877,3.249,21,1,0
xiaoyao1991_presto-ethereum,0829090641,SUCCESS,SUCCESS,0.867,0,0,0,0
xiaoyao1991_presto-ethereum,0829191149,SUCCESS,SUCCESS,0.913,0,0,0,0
xiaoyao1991_presto-ethereum,0830044330,SUCCESS,SUCCESS,0.892,0,0,0,0
ogrisel_pignlproc,0822082044,FAILURE,FAILURE,0.346,0,0,0,0
ogrisel_pignlproc,0820095722,FAILURE,FAILURE,0.342,0,0,0,0
ogrisel_pignlproc,0818134515,FAILURE,FAILURE,0.338,0,0,0,0
vbauer_jackdaw,0822082044,SUCCESS,SUCCESS,7.184,0.09100000000000001,29,12,0
vbauer_jackdaw,0820095722,SUCCESS,SUCCESS,7.053,0.10400000000000002,29,12,0
vbauer_jackdaw,0818134515,SUCCESS,SUCCESS,7.243,0.09300000000000001,29,12,0
szerhusenBC_jwt-spring-security-demo,0822082044,SUCCESS,SUCCESS,11.437,0.271,2,2,0
szerhusenBC_jwt-spring-security-demo,0820095722,SUCCESS,SUCCESS,11.446,0.271,2,2,0
szerhusenBC_jwt-spring-security-demo,0818134515,SUCCESS,SUCCESS,11.061,0.257,2,2,0
Adobe-Marketing-Cloud_aem-project-archetype,0822082044,SUCCESS,SUCCESS,0.491,0,0,0,0
Adobe-Marketing-Cloud_aem-project-archetype,0820095722,SUCCESS,SUCCESS,0.45,0,0,0,0
Adobe-Marketing-Cloud_aem-project-archetype,0818134515,SUCCESS,SUCCESS,0.452,0,0,0,0
apache_logging-log4j2,0822082044,SUCCESS,FAILURE,628,317.47700000000015,2505,418,12
apache_logging-log4j2,0820095722,SUCCESS,FAILURE,630,318.5160000000003,2505,418,12
apache_logging-log4j2,0818134515,SUCCESS,FAILURE,627,318.44100000000003,2505,418,12
teaey_spring-boot-starter-dubbo,0822082044,SUCCESS,SUCCESS,0.917,0,0,0,0
teaey_spring-boot-starter-dubbo,0820095722,SUCCESS,SUCCESS,0.923,0,0,0,0
teaey_spring-boot-starter-dubbo,0818134515,SUCCESS,SUCCESS,0.905,0,0,0,0
torquebox_jruby-maven-plugins,0822082044,FAILURE,FAILURE,15.05,5.136,13,2,0
torquebox_jruby-maven-plugins,0820095722,FAILURE,FAILURE,14.878,5.340000000000001,13,2,0
torquebox_jruby-maven-plugins,0818134515,FAILURE,FAILURE,14.869,5.269,13,2,0
addthis_stream-lib,0822082044,SUCCESS,SUCCESS,132,130.019,149,24,0
addthis_stream-lib,0820095722,SUCCESS,SUCCESS,127,125.408,149,24,0
addthis_stream-lib,0818134515,SUCCESS,SUCCESS,126,123.93799999999999,149,24,0
teamed_qulice,0822082044,SUCCESS,SUCCESS,33.845,26.471,149,16,0
teamed_qulice,0820095722,SUCCESS,SUCCESS,34.311,27.297000000000004,149,16,0
teamed_qulice,0818134515,SUCCESS,SUCCESS,34.999,28.132,149,16,0
HotswapProjects_HotswapAgent,0822082044,SUCCESS,FAILURE,3.75,0.6430000000000001,69,26,0
HotswapProjects_HotswapAgent,0820095722,SUCCESS,FAILURE,3.506,0.5770000000000001,69,26,0
HotswapProjects_HotswapAgent,0818134515,SUCCESS,FAILURE,3.719,0.6250000000000001,69,26,0
neuland_jade4j,0822082044,SUCCESS,SUCCESS,3.506,1.3799999999999997,414,30,0
neuland_jade4j,0820095722,SUCCESS,SUCCESS,3.566,1.4549999999999998,414,30,0
neuland_jade4j,0818134515,SUCCESS,SUCCESS,3.416,1.3039999999999998,414,30,0
etsy_statsd-jvm-profiler,0822082044,SUCCESS,SUCCESS,3.839,0.8230000000000001,45,15,0
etsy_statsd-jvm-profiler,0820095722,SUCCESS,SUCCESS,3.87,0.853,45,15,0
etsy_statsd-jvm-profiler,0818134515,SUCCESS,SUCCESS,3.926,0.877,45,15,0
documents4j_documents4j,0829090641,SUCCESS,SUCCESS,25.415,14.051000000000002,134,29,0
documents4j_documents4j,0829191149,SUCCESS,SUCCESS,25.357,14.047,134,29,0
documents4j_documents4j,0830044330,SUCCESS,SUCCESS,24.994,13.929999999999998,134,29,0
winterstein_Eclipse-Markdown-Editor-Plugin,0822082044,SUCCESS,SUCCESS,21.342,0,0,0,0
winterstein_Eclipse-Markdown-Editor-Plugin,0820095722,SUCCESS,SUCCESS,20.421,0,0,0,0
winterstein_Eclipse-Markdown-Editor-Plugin,0818134515,SUCCESS,SUCCESS,23.424,0,0,0,0
vinumeris_lighthouse,0822082044,FAILURE,FAILURE,0.322,0,0,0,0
vinumeris_lighthouse,0820095722,FAILURE,FAILURE,0.273,0,0,0,0
vinumeris_lighthouse,0818134515,FAILURE,FAILURE,0.268,0,0,0,0
lambadaframework_lambadaframework,0814233256,SUCCESS,FAILURE,4.051,0.7429999999999999,82,11,1
lambadaframework_lambadaframework,0822082044,SUCCESS,FAILURE,4.021,0.78,82,11,1
lambadaframework_lambadaframework,0820095722,SUCCESS,FAILURE,4.014,0.756,82,11,1
jfree_jfreechart,0822082044,SUCCESS,FAILURE,8.461,1.9519999999999937,2138,341,1
jfree_jfreechart,0820095722,SUCCESS,FAILURE,8.17,1.8639999999999937,2138,341,1
jfree_jfreechart,0818134515,SUCCESS,FAILURE,8.266,1.9359999999999937,2138,341,1
apache_activemq-artemis,0822082044,SUCCESS,SUCCESS,104,62.44100000000002,633,109,0
apache_activemq-artemis,0820095722,SUCCESS,SUCCESS,102,60.56700000000002,633,109,0
apache_activemq-artemis,0818134515,SUCCESS,SUCCESS,102,61.26300000000002,633,109,0
robinhowlett_chart-parser,0829090641,SUCCESS,FAILURE,4.203,2.4319999999999995,125,37,25
robinhowlett_chart-parser,0829191149,SUCCESS,FAILURE,4.3,2.4439999999999995,125,37,25
robinhowlett_chart-parser,0830044330,SUCCESS,FAILURE,4.334,2.4309999999999996,125,37,25
jbarrez_spring-boot-with-activiti-example,0822082044,SUCCESS,SUCCESS,11.064,0.319,1,1,0
jbarrez_spring-boot-with-activiti-example,0820095722,SUCCESS,SUCCESS,11.161,0.321,1,1,0
jbarrez_spring-boot-with-activiti-example,0818134515,SUCCESS,SUCCESS,10.733,0.327,1,1,0
apiman_apiman,0822082044,SUCCESS,FAILURE,89,31.67400000000001,769,90,1
apiman_apiman,0820095722,SUCCESS,FAILURE,89,32.367999999999995,769,90,1
apiman_apiman,0818134515,SUCCESS,FAILURE,89,31.977,769,90,1
nativelibs4java_JNAerator,0829090641,SUCCESS,SUCCESS,35.559,31.156000000000002,330,17,0
nativelibs4java_JNAerator,0829191149,SUCCESS,SUCCESS,36.291,31.843,330,17,0
nativelibs4java_JNAerator,0830044330,SUCCESS,SUCCESS,35.623,31.256999999999998,330,17,0
protostuff_protostuff,0822082044,SUCCESS,SUCCESS,33.237,6.663999999999999,1400,166,0
protostuff_protostuff,0820095722,SUCCESS,SUCCESS,33.426,6.6809999999999965,1400,166,0
protostuff_protostuff,0818134515,SUCCESS,SUCCESS,33.426,6.514999999999996,1400,166,0
devnied_EMV-NFC-Paycard-Enrollment,0822082044,FAILURE,FAILURE,3.833,0.767,65,21,0
devnied_EMV-NFC-Paycard-Enrollment,0820095722,FAILURE,FAILURE,3.829,0.8089999999999999,65,21,0
devnied_EMV-NFC-Paycard-Enrollment,0818134515,FAILURE,FAILURE,3.745,0.784,65,21,0
digitalfondue_lavagna,0822082044,SUCCESS,SUCCESS,44.439,26.205999999999996,478,62,0
digitalfondue_lavagna,0820095722,SUCCESS,SUCCESS,43.1,25.087999999999997,478,62,0
digitalfondue_lavagna,0818134515,SUCCESS,SUCCESS,42.445,24.888999999999996,478,62,0
aws_aws-toolkit-eclipse,0829090641,?,?,0,0,0,0,0
aws_aws-toolkit-eclipse,0829191149,?,?,0,0,0,0,0
aws_aws-toolkit-eclipse,0830044330,?,?,0,0,0,0,0
rythmengine_rythmengine,0822082044,SUCCESS,SUCCESS,37.135,34.809000000000005,253,46,0
rythmengine_rythmengine,0820095722,SUCCESS,SUCCESS,37.031,34.754,253,46,0
rythmengine_rythmengine,0818134515,SUCCESS,SUCCESS,37.199,34.87400000000001,253,46,0
Adobe-Consulting-Services_acs-aem-commons,0822082044,SUCCESS,SUCCESS,19.014,13.508999999999995,634,107,0
Adobe-Consulting-Services_acs-aem-commons,0820095722,SUCCESS,SUCCESS,18.759,13.476999999999999,634,107,0
Adobe-Consulting-Services_acs-aem-commons,0818134515,SUCCESS,SUCCESS,18.757,13.323999999999995,634,107,0
spotify_helios,0822082044,SUCCESS,FAILURE,104,1027.931,458,137,127
spotify_helios,0820095722,SUCCESS,FAILURE,103,951.1800000000004,458,137,127
spotify_helios,0818134515,SUCCESS,FAILURE,97,998.6119999999996,458,137,127
konsoletyper_teavm,0822082044,FAILURE,FAILURE,930,4088.5630000000006,1796,108,0
konsoletyper_teavm,0820095722,FAILURE,FAILURE,918,3963.753,1796,108,0
konsoletyper_teavm,0818134515,FAILURE,FAILURE,914,3716.7329999999993,1796,108,0
spring-cloud_spring-cloud-netflix,0822082044,FAILURE,FAILURE,5.771,0,0,0,0
spring-cloud_spring-cloud-netflix,0820095722,FAILURE,FAILURE,6.004,0,0,0,0
spring-cloud_spring-cloud-netflix,0818134515,FAILURE,FAILURE,5.865,0,0,0,0
pinterest-attic_pinlater,0829090641,SUCCESS,SUCCESS,2.219,0.651,17,8,0
pinterest-attic_pinlater,0829191149,SUCCESS,SUCCESS,2.271,0.623,17,8,0
pinterest-attic_pinlater,0830044330,SUCCESS,SUCCESS,2.264,0.5890000000000001,17,8,0
agoncal_agoncal-application-petstore-ee7,0829090641,SUCCESS,FAILURE,3.628,1.0719999999999998,28,28,19
agoncal_agoncal-application-petstore-ee7,0829191149,SUCCESS,FAILURE,3.457,1.0410000000000001,28,28,19
agoncal_agoncal-application-petstore-ee7,0830044330,SUCCESS,FAILURE,3.48,1.0340000000000003,28,28,19
jpush_jpush-api-java-client,0822082044,SUCCESS,SUCCESS,2.844,0.11800000000000002,72,11,0
jpush_jpush-api-java-client,0820095722,SUCCESS,SUCCESS,2.951,0.11400000000000002,72,11,0
